checked_at,pos_id,state_file,user_id,coin,domestic,foreign,entry_krw,domestic_entry_krw,foreign_entry_krw,domestic_qty,domestic_locked,domestic_bid,domestic_value_krw,foreign_amount,foreign_notional_usdt,foreign_value_krw,foreign_side,classification,error
2026-05-31 04:12:07,POS_VTHO_BITHUMB_BITGET_1780154060_6870367623_1780154069,semi_auto_state_bitget.json,6870367623,VTHO,BITHUMB,BITGET,39000,39000,39000,46411.99571581,0.0,0.8265,38359.5145,44900.0,25.55259,38558.8583,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:12:10,POS_VTHO_BITHUMB_BITGET_1780154060_8958522411_1780154078,semi_auto_state_bitget.json,8958522411,VTHO,BITHUMB,BITGET,9000,9000,9000,10709.18610185,0.0,0.8265,8851.1423,10300.0,5.86276,8846.9048,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:12,POS_RECOVER_PROMPT_BITHUMB_BINGX_1780149533_6870367623_MANUAL_RECOVERY,semi_auto_state_bingx.json,6870367623,PROMPT,BITHUMB,BINGX,7000,7000,7000,151.5480082,0.0,47.9,7259.1496,146.37,4.81,7258.29,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:15,POS_RECOVER_SAHARA_BITHUMB_BINGX_1780149533_6870367623_MANUAL_RECOVERY,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,39000,39000,39000,4063.29738063,0.0,47.46,192844.0937,1566.63,51.32,77441.88,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:17,POS_PHA_BITHUMB_BINGX_1780152369_8958522411_1780152380,semi_auto_state_bingx.json,8958522411,PHA,BITHUMB,BINGX,9000,9000,9000,138.63216273,0.0,63.39,8787.8928,134.67,5.85,8827.65,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:20,POS_SAHARA_BITHUMB_BINGX_1780148741_6870367623_1780148748,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,39000,39000,39000,4063.29738063,0.0,47.47,192884.7267,1566.63,51.31,77426.79,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:22,POS_IN_BITHUMB_MEXC_1780088115_6870367623_1780088128,semi_auto_state_mexc.json,6870367623,IN,BITHUMB,MEXC,39000,39000,39000,500.0,0.0,156.0,78000.0,24.0,2.58624414,3902.6424,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:26,POS_SAHARA_BITHUMB_MEXC_1780130228_6870367623_1780130239,semi_auto_state_mexc.json,6870367623,SAHARA,BITHUMB,MEXC,39000,39000,39000,4063.29738063,0.0,47.47,192884.7267,78.0,2.59405168,3914.424,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:30,POS_BILL_BITHUMB_MEXC_1780134101_6870367623_1780134118,semi_auto_state_mexc.json,6870367623,BILL,BITHUMB,MEXC,39000,39000,39000,705.89689494,0.0,104.0,73413.2771,3.0,2.29430728,3462.1097,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:33,POS_BOBA_BITHUMB_MEXC_1780158526_6870367623_1780158537,semi_auto_state_mexc.json,6870367623,BOBA,BITHUMB,MEXC,39000,39000,39000,1054.90938598,0.0,36.36,38356.5053,1021.0,2.60105135,3924.9865,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:37,POS_SAHARA_BITHUMB_GATE_1780063712_6870367623_1780063723,semi_auto_state_gate.json,6870367623,SAHARA,BITHUMB,GATE,39000,39000,39000,4063.29738063,0.0,47.44,192762.8277,7.0,22.981,34678.329,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:42,POS_EUL_BITHUMB_GATE_1780140457_6870367623_1780140470,semi_auto_state_gate.json,6870367623,EUL,BITHUMB,GATE,39000,39000,39000,20.29136316,0.0,1944.0,39446.41,19.0,25.2966,38172.5694,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:47,POS_SAHARA_BITHUMB_BITGET_1780060948_8958522411_1780060964,semi_auto_state_bitget.json,8958522411,SAHARA,BITHUMB,BITGET,9000,9000,9000,563.06955036,0.0,47.44,26712.0195,182.0,5.9696,9008.1264,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:49,POS_IN_BITHUMB_BITGET_1780082202_6870367623_1780082208,semi_auto_state_bitget.json,6870367623,IN,BITHUMB,BITGET,39000,39000,39000,500.0,0.0,156.0,78000.0,242.0,26.00774,39245.6797,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:51,POS_XAN_BITHUMB_BITGET_1780129727_6870367623_1780129732,semi_auto_state_bitget.json,6870367623,XAN,BITHUMB,BITGET,39000,39000,39000,2561.15500915,0.0,15.48,39646.6795,2481.0,26.2986,39684.5874,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:53,POS_SAHARA_BITHUMB_BITGET_1780130228_6870367623_1780130250,semi_auto_state_bitget.json,6870367623,SAHARA,BITHUMB,BITGET,39000,39000,39000,4063.29738063,0.0,47.44,192762.8277,782.0,25.6496,38705.2464,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:55,POS_BILL_BITHUMB_BITGET_1780130474_6870367623_1780130487,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,39000,39000,39000,705.89689494,0.0,104.0,73413.2771,342.0,24.62058,37152.4552,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:57,POS_BILL_BITHUMB_BITGET_1780130474_8958522411_1780130494,semi_auto_state_bitget.json,8958522411,BILL,BITHUMB,BITGET,9000,9000,9000,82.24271012,0.0,104.0,8553.2419,79.0,5.68642,8580.8078,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:17:59,POS_BASED_BITHUMB_BITGET_1780131729_6870367623_1780131736,semi_auto_state_bitget.json,6870367623,BASED,BITHUMB,BITGET,39000,39000,39000,361.11111111,0.0,114.0,41166.6667,353.0,27.68579,41777.8571,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:18:01,POS_ZAMA_BITHUMB_BITGET_1780135986_6870367623_1780135993,semi_auto_state_bitget.json,6870367623,ZAMA,BITHUMB,BITGET,39000,39000,39000,727.06935123,0.0,51.22,37240.4922,713.0,24.96926,37678.6133,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:18:03,POS_PRL_BITHUMB_BITGET_1780146546_6870367623_1780146554,semi_auto_state_bitget.json,6870367623,PRL,BITHUMB,BITGET,39000,39000,39000,151.16279069,0.0,299.0,45197.6744,146.0,29.9592,45208.4328,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:18:06,POS_PRL_BITHUMB_BITGET_1780146546_8958522411_1780146561,semi_auto_state_bitget.json,8958522411,PRL,BITHUMB,BITGET,9000,9000,9000,34.88372093,0.0,299.0,10430.2326,33.0,6.7716,10218.3444,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:18:08,POS_IOTA_BITHUMB_BITGET_1780149167_6870367623_1780149174,semi_auto_state_bitget.json,6870367623,IOTA,BITHUMB,BITGET,39000,39000,39000,402.06185567,0.0,94.84,38131.5464,389.5,25.27855,38145.3319,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:18:10,POS_IOTA_BITHUMB_BITGET_1780149167_8958522411_1780149182,semi_auto_state_bitget.json,8958522411,IOTA,BITHUMB,BITGET,9000,9000,9000,92.78350515,0.0,94.84,8799.5876,89.9,5.83451,8804.2756,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:18:12,POS_VTHO_BITHUMB_BITGET_1780154060_6870367623_1780154069,semi_auto_state_bitget.json,6870367623,VTHO,BITHUMB,BITGET,39000,39000,39000,46411.99571581,0.0,0.8244,38262.0493,44900.0,25.44483,38396.2485,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:18:14,POS_VTHO_BITHUMB_BITGET_1780154060_8958522411_1780154078,semi_auto_state_bitget.json,8958522411,VTHO,BITHUMB,BITGET,9000,9000,9000,10709.18610185,0.0,0.8244,8828.653,10300.0,5.83701,8808.0481,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:16,POS_RECOVER_PROMPT_BITHUMB_BINGX_1780149533_6870367623_MANUAL_RECOVERY,semi_auto_state_bingx.json,6870367623,PROMPT,BITHUMB,BINGX,7000,7000,7000,151.5480082,0.0,47.93,7263.696,146.37,4.81,7258.29,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:20,POS_RECOVER_SAHARA_BITHUMB_BINGX_1780149533_6870367623_MANUAL_RECOVERY,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,39000,39000,39000,4063.29738063,0.0,47.5,193006.6256,1566.63,51.34,77472.06,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:23,POS_PHA_BITHUMB_BINGX_1780152369_8958522411_1780152380,semi_auto_state_bingx.json,8958522411,PHA,BITHUMB,BINGX,9000,9000,9000,138.63216273,0.0,63.14,8753.2348,134.67,5.83,8797.47,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:26,POS_SAHARA_BITHUMB_BINGX_1780148741_6870367623_1780148748,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,39000,39000,39000,4063.29738063,0.0,47.5,193006.6256,1566.63,51.36,77502.24,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:29,POS_IN_BITHUMB_MEXC_1780088115_6870367623_1780088128,semi_auto_state_mexc.json,6870367623,IN,BITHUMB,MEXC,39000,39000,39000,500.0,0.0,156.0,78000.0,24.0,2.58624414,3902.6424,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:32,POS_SAHARA_BITHUMB_MEXC_1780130228_6870367623_1780130239,semi_auto_state_mexc.json,6870367623,SAHARA,BITHUMB,MEXC,39000,39000,39000,4063.29738063,0.0,47.46,192844.0937,78.0,2.59405168,3914.424,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:36,POS_BILL_BITHUMB_MEXC_1780134101_6870367623_1780134118,semi_auto_state_mexc.json,6870367623,BILL,BITHUMB,MEXC,39000,39000,39000,705.89689494,0.0,104.0,73413.2771,3.0,2.29430728,3462.1097,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:40,POS_BOBA_BITHUMB_MEXC_1780158526_6870367623_1780158537,semi_auto_state_mexc.json,6870367623,BOBA,BITHUMB,MEXC,39000,39000,39000,1054.90938598,0.0,36.36,38356.5053,1021.0,2.60105135,3924.9865,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:43,POS_SAHARA_BITHUMB_GATE_1780063712_6870367623_1780063723,semi_auto_state_gate.json,6870367623,SAHARA,BITHUMB,GATE,39000,39000,39000,4063.29738063,0.0,47.45,192803.4607,7.0,23.002,34710.018,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:48,POS_EUL_BITHUMB_GATE_1780140457_6870367623_1780140470,semi_auto_state_gate.json,6870367623,EUL,BITHUMB,GATE,39000,39000,39000,20.29136316,0.0,1943.0,39426.1186,19.0,25.3175,38204.1075,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:53,POS_SAHARA_BITHUMB_BITGET_1780060948_8958522411_1780060964,semi_auto_state_bitget.json,8958522411,SAHARA,BITHUMB,BITGET,9000,9000,9000,563.06955036,0.0,47.45,26717.6502,182.0,5.97506,9016.3655,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:55,POS_IN_BITHUMB_BITGET_1780082202_6870367623_1780082208,semi_auto_state_bitget.json,6870367623,IN,BITHUMB,BITGET,39000,39000,39000,500.0,0.0,156.0,78000.0,242.0,26.00774,39245.6797,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:57,POS_XAN_BITHUMB_BITGET_1780129727_6870367623_1780129732,semi_auto_state_bitget.json,6870367623,XAN,BITHUMB,BITGET,39000,39000,39000,2561.15500915,0.0,15.53,39774.7373,2481.0,26.377992,39804.3899,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:23:59,POS_SAHARA_BITHUMB_BITGET_1780130228_6870367623_1780130250,semi_auto_state_bitget.json,6870367623,SAHARA,BITHUMB,BITGET,39000,39000,39000,4063.29738063,0.0,47.42,192681.5618,782.0,25.65742,38717.0468,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:24:01,POS_BILL_BITHUMB_BITGET_1780130474_6870367623_1780130487,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,39000,39000,39000,705.89689494,0.0,104.0,73413.2771,342.0,24.59322,37111.169,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:24:03,POS_BILL_BITHUMB_BITGET_1780130474_8958522411_1780130494,semi_auto_state_bitget.json,8958522411,BILL,BITHUMB,BITGET,9000,9000,9000,82.24271012,0.0,104.0,8553.2419,79.0,5.68089,8572.463,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:24:05,POS_BASED_BITHUMB_BITGET_1780131729_6870367623_1780131736,semi_auto_state_bitget.json,6870367623,BASED,BITHUMB,BITGET,39000,39000,39000,361.11111111,0.0,114.0,41166.6667,353.0,27.79169,41937.6602,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:24:07,POS_ZAMA_BITHUMB_BITGET_1780135986_6870367623_1780135993,semi_auto_state_bitget.json,6870367623,ZAMA,BITHUMB,BITGET,39000,39000,39000,727.06935123,0.0,50.98,37065.9955,713.0,24.82666,37463.4299,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:24:09,POS_PRL_BITHUMB_BITGET_1780146546_6870367623_1780146554,semi_auto_state_bitget.json,6870367623,PRL,BITHUMB,BITGET,39000,39000,39000,151.16279069,0.0,298.0,45046.5116,146.0,29.93,45164.37,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:24:12,POS_PRL_BITHUMB_BITGET_1780146546_8958522411_1780146561,semi_auto_state_bitget.json,8958522411,PRL,BITHUMB,BITGET,9000,9000,9000,34.88372093,0.0,298.0,10395.3488,33.0,6.765,10208.385,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:24:14,POS_IOTA_BITHUMB_BITGET_1780149167_6870367623_1780149174,semi_auto_state_bitget.json,6870367623,IOTA,BITHUMB,BITGET,39000,39000,39000,402.06185567,0.0,94.65,38055.1546,389.5,25.266865,38127.6993,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:24:16,POS_IOTA_BITHUMB_BITGET_1780149167_8958522411_1780149182,semi_auto_state_bitget.json,8958522411,IOTA,BITHUMB,BITGET,9000,9000,9000,92.78350515,0.0,94.67,8783.8144,89.9,5.831813,8800.2058,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:24:18,POS_VTHO_BITHUMB_BITGET_1780154060_6870367623_1780154069,semi_auto_state_bitget.json,6870367623,VTHO,BITHUMB,BITGET,39000,39000,39000,46411.99571581,0.0,0.8204,38076.4013,44900.0,25.24727,38098.1304,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:24:21,POS_VTHO_BITHUMB_BITGET_1780154060_8958522411_1780154078,semi_auto_state_bitget.json,8958522411,VTHO,BITHUMB,BITGET,9000,9000,9000,10709.18610185,0.0,0.8204,8785.8163,10300.0,5.79169,8739.6602,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:29:23,POS_RECOVER_PROMPT_BITHUMB_BINGX_1780149533_6870367623_MANUAL_RECOVERY,semi_auto_state_bingx.json,6870367623,PROMPT,BITHUMB,BINGX,7000,7000,7000,151.5480082,0.0,47.93,7263.696,146.37,4.81,7258.29,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:29:27,POS_RECOVER_SAHARA_BITHUMB_BINGX_1780149533_6870367623_MANUAL_RECOVERY,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,39000,39000,39000,4063.29738063,0.0,47.44,192762.8277,1566.63,51.28,77381.52,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:29:29,POS_PHA_BITHUMB_BINGX_1780152369_8958522411_1780152380,semi_auto_state_bingx.json,8958522411,PHA,BITHUMB,BINGX,9000,9000,9000,138.63216273,0.0,62.78,8703.3272,134.67,5.79,8737.11,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:29:32,POS_SAHARA_BITHUMB_BINGX_1780148741_6870367623_1780148748,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,39000,39000,39000,4063.29738063,0.0,47.44,192762.8277,1566.63,51.28,77381.52,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:29:35,POS_IN_BITHUMB_MEXC_1780088115_6870367623_1780088128,semi_auto_state_mexc.json,6870367623,IN,BITHUMB,MEXC,39000,39000,39000,500.0,0.0,156.0,78000.0,24.0,2.58624414,3902.6424,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:29:38,POS_SAHARA_BITHUMB_MEXC_1780130228_6870367623_1780130239,semi_auto_state_mexc.json,6870367623,SAHARA,BITHUMB,MEXC,39000,39000,39000,4063.29738063,0.0,47.44,192762.8277,78.0,2.59405168,3914.424,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:29:42,POS_BILL_BITHUMB_MEXC_1780134101_6870367623_1780134118,semi_auto_state_mexc.json,6870367623,BILL,BITHUMB,MEXC,39000,39000,39000,705.89689494,0.0,104.0,73413.2771,3.0,2.29430728,3462.1097,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:29:45,POS_BOBA_BITHUMB_MEXC_1780158526_6870367623_1780158537,semi_auto_state_mexc.json,6870367623,BOBA,BITHUMB,MEXC,39000,39000,39000,1054.90938598,0.0,36.36,38356.5053,1021.0,2.60105135,3924.9865,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:29:49,POS_SAHARA_BITHUMB_GATE_1780063712_6870367623_1780063723,semi_auto_state_gate.json,6870367623,SAHARA,BITHUMB,GATE,39000,39000,39000,4063.29738063,0.0,47.44,192762.8277,7.0,22.974,34667.766,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:29:53,POS_EUL_BITHUMB_GATE_1780140457_6870367623_1780140470,semi_auto_state_gate.json,6870367623,EUL,BITHUMB,GATE,39000,39000,39000,20.29136316,0.0,1949.0,39547.8668,19.0,25.3669,38278.6521,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:29:58,POS_SAHARA_BITHUMB_BITGET_1780060948_8958522411_1780060964,semi_auto_state_bitget.json,8958522411,SAHARA,BITHUMB,BITGET,9000,9000,9000,563.06955036,0.0,47.44,26712.0195,182.0,5.96596,9002.6336,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:00,POS_IN_BITHUMB_BITGET_1780082202_6870367623_1780082208,semi_auto_state_bitget.json,6870367623,IN,BITHUMB,BITGET,39000,39000,39000,500.0,0.0,156.0,78000.0,242.0,26.04404,39300.4564,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:02,POS_XAN_BITHUMB_BITGET_1780129727_6870367623_1780129732,semi_auto_state_bitget.json,6870367623,XAN,BITHUMB,BITGET,39000,39000,39000,2561.15500915,0.0,15.46,39595.4564,2481.0,26.286195,39665.8683,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:04,POS_SAHARA_BITHUMB_BITGET_1780130228_6870367623_1780130250,semi_auto_state_bitget.json,6870367623,SAHARA,BITHUMB,BITGET,39000,39000,39000,4063.29738063,0.0,47.43,192722.1948,782.0,25.63396,38681.6456,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:06,POS_BILL_BITHUMB_BITGET_1780130474_6870367623_1780130487,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,39000,39000,39000,705.89689494,0.0,104.0,73413.2771,342.0,24.52482,37007.9534,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:08,POS_BILL_BITHUMB_BITGET_1780130474_8958522411_1780130494,semi_auto_state_bitget.json,8958522411,BILL,BITHUMB,BITGET,9000,9000,9000,82.24271012,0.0,104.0,8553.2419,79.0,5.67062,8556.9656,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:10,POS_BASED_BITHUMB_BITGET_1780131729_6870367623_1780131736,semi_auto_state_bitget.json,6870367623,BASED,BITHUMB,BITGET,39000,39000,39000,361.11111111,0.0,114.0,41166.6667,353.0,27.63284,41697.9556,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:12,POS_ZAMA_BITHUMB_BITGET_1780135986_6870367623_1780135993,semi_auto_state_bitget.json,6870367623,ZAMA,BITHUMB,BITGET,39000,39000,39000,727.06935123,0.0,50.94,37036.9128,713.0,24.81953,37452.6708,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:14,POS_PRL_BITHUMB_BITGET_1780146546_6870367623_1780146554,semi_auto_state_bitget.json,6870367623,PRL,BITHUMB,BITGET,39000,39000,39000,151.16279069,0.0,298.0,45046.5116,146.0,29.9154,45142.3386,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:17,POS_PRL_BITHUMB_BITGET_1780146546_8958522411_1780146561,semi_auto_state_bitget.json,8958522411,PRL,BITHUMB,BITGET,9000,9000,9000,34.88372093,0.0,298.0,10395.3488,33.0,6.7617,10203.4053,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:19,POS_IOTA_BITHUMB_BITGET_1780149167_6870367623_1780149174,semi_auto_state_bitget.json,6870367623,IOTA,BITHUMB,BITGET,39000,39000,39000,402.06185567,0.0,94.62,38043.0928,389.5,25.22402,38063.0462,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:21,POS_IOTA_BITHUMB_BITGET_1780149167_8958522411_1780149182,semi_auto_state_bitget.json,8958522411,IOTA,BITHUMB,BITGET,9000,9000,9000,92.78350515,0.0,94.62,8779.1753,89.9,5.821924,8785.2833,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:23,POS_VTHO_BITHUMB_BITGET_1780154060_6870367623_1780154069,semi_auto_state_bitget.json,6870367623,VTHO,BITHUMB,BITGET,39000,39000,39000,46411.99571581,0.0,0.8204,38076.4013,44900.0,25.24727,38098.1304,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:30:25,POS_VTHO_BITHUMB_BITGET_1780154060_8958522411_1780154078,semi_auto_state_bitget.json,8958522411,VTHO,BITHUMB,BITGET,9000,9000,9000,10709.18610185,0.0,0.8205,8786.8872,10300.0,5.79169,8739.6602,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:35:27,POS_RECOVER_PROMPT_BITHUMB_BINGX_1780149533_6870367623_MANUAL_RECOVERY,semi_auto_state_bingx.json,6870367623,PROMPT,BITHUMB,BINGX,7000,7000,7000,151.5480082,0.0,47.89,7257.6341,146.37,4.81,7258.29,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:35:31,POS_RECOVER_SAHARA_BITHUMB_BINGX_1780149533_6870367623_MANUAL_RECOVERY,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,39000,39000,39000,4063.29738063,0.0,47.41,192640.9288,1566.63,51.28,77381.52,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:35:34,POS_PHA_BITHUMB_BINGX_1780152369_8958522411_1780152380,semi_auto_state_bingx.json,8958522411,PHA,BITHUMB,BINGX,9000,9000,9000,138.63216273,0.0,62.98,8731.0536,134.67,5.81,8767.29,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:35:36,POS_SAHARA_BITHUMB_BINGX_1780148741_6870367623_1780148748,semi_auto_state_bingx.json,6870367623,SAHARA,BITHUMB,BINGX,39000,39000,39000,4063.29738063,0.0,47.41,192640.9288,1566.63,51.28,77381.52,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:35:39,POS_IN_BITHUMB_MEXC_1780088115_6870367623_1780088128,semi_auto_state_mexc.json,6870367623,IN,BITHUMB,MEXC,39000,39000,39000,500.0,0.0,156.0,78000.0,24.0,2.58624414,3902.6424,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:35:43,POS_SAHARA_BITHUMB_MEXC_1780130228_6870367623_1780130239,semi_auto_state_mexc.json,6870367623,SAHARA,BITHUMB,MEXC,39000,39000,39000,4063.29738063,0.0,47.41,192640.9288,78.0,2.59405168,3914.424,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:35:46,POS_BILL_BITHUMB_MEXC_1780134101_6870367623_1780134118,semi_auto_state_mexc.json,6870367623,BILL,BITHUMB,MEXC,39000,39000,39000,705.89689494,0.0,104.0,73413.2771,3.0,2.29430728,3462.1097,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:35:50,POS_BOBA_BITHUMB_MEXC_1780158526_6870367623_1780158537,semi_auto_state_mexc.json,6870367623,BOBA,BITHUMB,MEXC,39000,39000,39000,1054.90938598,0.0,36.45,38451.4471,1021.0,2.60105135,3924.9865,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:35:53,POS_SAHARA_BITHUMB_GATE_1780063712_6870367623_1780063723,semi_auto_state_gate.json,6870367623,SAHARA,BITHUMB,GATE,39000,39000,39000,4063.29738063,0.0,47.41,192640.9288,7.0,22.967,34657.203,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:35:58,POS_EUL_BITHUMB_GATE_1780140457_6870367623_1780140470,semi_auto_state_gate.json,6870367623,EUL,BITHUMB,GATE,39000,39000,39000,20.29136316,0.0,1963.0,39831.9459,19.0,25.5854,38608.3686,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:36:02,POS_SAHARA_BITHUMB_BITGET_1780060948_8958522411_1780060964,semi_auto_state_bitget.json,8958522411,SAHARA,BITHUMB,BITGET,9000,9000,9000,563.06955036,0.0,47.36,26666.9739,182.0,5.96778,9005.38,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:36:05,POS_IN_BITHUMB_BITGET_1780082202_6870367623_1780082208,semi_auto_state_bitget.json,6870367623,IN,BITHUMB,BITGET,39000,39000,39000,500.0,0.0,156.0,78000.0,242.0,26.03194,39282.1975,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:36:07,POS_XAN_BITHUMB_BITGET_1780129727_6870367623_1780129732,semi_auto_state_bitget.json,6870367623,XAN,BITHUMB,BITGET,39000,39000,39000,2561.15500915,0.0,15.42,39493.0102,2481.0,26.167107,39486.1645,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:36:09,POS_SAHARA_BITHUMB_BITGET_1780130228_6870367623_1780130250,semi_auto_state_bitget.json,6870367623,SAHARA,BITHUMB,BITGET,39000,39000,39000,4063.29738063,0.0,47.41,192640.9288,782.0,25.64178,38693.446,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:36:11,POS_BILL_BITHUMB_BITGET_1780130474_6870367623_1780130487,semi_auto_state_bitget.json,6870367623,BILL,BITHUMB,BITGET,39000,39000,39000,705.89689494,0.0,104.0,73413.2771,342.0,24.56928,37075.0435,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:36:13,POS_BILL_BITHUMB_BITGET_1780130474_8958522411_1780130494,semi_auto_state_bitget.json,8958522411,BILL,BITHUMB,BITGET,9000,9000,9000,82.24271012,0.0,104.0,8553.2419,79.0,5.67457,8562.9261,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:36:15,POS_BASED_BITHUMB_BITGET_1780131729_6870367623_1780131736,semi_auto_state_bitget.json,6870367623,BASED,BITHUMB,BITGET,39000,39000,39000,361.11111111,0.0,113.0,40805.5556,353.0,27.43869,41404.9832,short,정상_ACTIVE(국내O/해외O),
2026-05-31 04:36:17,POS_ZAMA_BITHUMB_BITGET_1780135986_6870367623_1780135993,semi_auto_state_bitget.json,6870367623,ZAMA,BITHUMB,BITGET,39000,39000,39000,727.06935123,0.0,51.04,37109.6197,713.0,24.86231,37517.2258,short,정상_ACTIVE(국내O/해외O),
