time,exchange,market,elapsed_sec,ok,error
2026-05-28 11:50:41,MEXC,INJ/USDT:USDT,15.0882,True,
2026-05-28 11:50:59,BINGX,FF/USDT:USDT,1.5334,True,
2026-05-28 11:51:10,BINGX,UNI/USDT:USDT,1.5292,True,
2026-05-28 11:51:53,BINGX,ETC/USDT:USDT,1.523,True,
2026-05-28 11:52:27,BINGX,ADA/USDT:USDT,1.5842,True,
2026-05-28 11:52:29,BINGX,FIL/USDT:USDT,1.5687,True,
2026-05-28 11:52:30,BINGX,PHA/USDT:USDT,1.6544,True,
2026-05-28 11:52:33,BINGX,PLUME/USDT:USDT,2.5522,True,
2026-05-28 11:52:35,BINGX,0G/USDT:USDT,1.5213,True,
2026-05-28 11:53:10,BINGX,ONDO/USDT:USDT,1.5285,True,
2026-05-28 11:53:15,BINGX,XAN/USDT:USDT,1.948,True,
2026-05-28 11:53:16,BINGX,HOME/USDT:USDT,1.516,True,
2026-05-28 11:53:18,BINGX,ONT/USDT:USDT,1.5334,True,
2026-05-28 11:53:19,BINGX,ATH/USDT:USDT,1.62,True,
2026-05-28 11:53:19,BINGX,PIEVERSE/USDT:USDT,1.574,True,
2026-05-28 11:53:21,BINGX,STORJ/USDT:USDT,1.5284,True,
2026-05-28 11:53:22,BINGX,CHZ/USDT:USDT,1.6387,True,
2026-05-28 11:53:23,BINGX,POL/USDT:USDT,1.5167,True,
2026-05-28 11:53:57,BINGX,SOL/USDT:USDT,1.5302,True,
2026-05-28 11:53:59,BINGX,ICP/USDT:USDT,1.5016,True,
2026-05-28 11:54:04,BINGX,WET/USDT:USDT,1.5239,True,
2026-05-28 11:54:05,BINGX,ONT/USDT:USDT,1.5834,True,
2026-05-28 11:54:08,BINGX,STORJ/USDT:USDT,1.5102,True,
2026-05-28 11:54:10,BINGX,0G/USDT:USDT,1.5702,True,
2026-05-28 11:54:11,BINGX,POL/USDT:USDT,1.5198,True,
2026-05-28 11:54:43,BINGX,ETH/USDT:USDT,1.588,True,
2026-05-28 11:54:45,BINGX,SUI/USDT:USDT,1.5913,True,
2026-05-28 11:54:48,BINGX,XAN/USDT:USDT,1.5969,True,
2026-05-28 11:54:51,BINGX,OPG/USDT:USDT,1.5314,True,
2026-05-28 11:54:54,BINGX,STORJ/USDT:USDT,1.5306,True,
2026-05-28 11:54:58,BINGX,TRUST/USDT:USDT,1.5292,True,
2026-05-28 11:54:58,BINGX,SOLV/USDT:USDT,1.529,True,
2026-05-28 11:55:28,BINGX,BTC/USDT:USDT,1.5733,True,
2026-05-28 11:55:29,BINGX,WLD/USDT:USDT,1.5752,True,
2026-05-28 11:55:31,BINGX,SUI/USDT:USDT,1.6246,True,
2026-05-28 11:55:32,BINGX,ENA/USDT:USDT,1.567,True,
2026-05-28 11:55:39,BINGX,ATH/USDT:USDT,1.5089,True,
2026-05-28 11:55:41,BINGX,STORJ/USDT:USDT,1.5323,True,
2026-05-28 11:56:27,BINGX,GRASS/USDT:USDT,1.5274,True,
2026-05-28 11:56:27,BINGX,WLFI/USDT:USDT,1.51,True,
2026-05-28 11:56:29,BINGX,ALLO/USDT:USDT,1.5158,True,
2026-05-28 11:57:03,BINGX,WLD/USDT:USDT,1.5865,True,
2026-05-28 11:57:05,BINGX,NEAR/USDT:USDT,1.5263,True,
2026-05-28 11:57:06,BINGX,SEI/USDT:USDT,1.5074,True,
2026-05-28 11:57:50,BINGX,XRP/USDT:USDT,1.5772,True,
2026-05-28 11:57:50,BINGX,SOL/USDT:USDT,1.5181,True,
2026-05-28 11:57:52,BINGX,SEI/USDT:USDT,1.5025,True,
2026-05-28 11:57:58,BINGX,CFG/USDT:USDT,1.5034,True,
2026-05-28 11:58:00,BINGX,PLUME/USDT:USDT,1.5147,True,
2026-05-28 11:58:03,BINGX,POL/USDT:USDT,1.5742,True,
2026-05-28 11:58:05,BINGX,ENS/USDT:USDT,1.5219,True,
2026-05-28 11:58:05,MEXC,DRIFT/USDT:USDT,0.252,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 11:58:20,MEXC,IN/USDT:USDT,15.1124,True,
2026-05-28 11:58:38,BINGX,TRX/USDT:USDT,1.5869,True,
2026-05-28 11:58:40,BINGX,RON/USDT:USDT,1.5054,True,
2026-05-28 11:58:41,BINGX,XAN/USDT:USDT,1.543,True,
2026-05-28 11:58:41,BINGX,JTO/USDT:USDT,1.5714,True,
2026-05-28 11:58:45,BINGX,OPG/USDT:USDT,1.5093,True,
2026-05-28 11:58:46,BINGX,ILV/USDT:USDT,1.5152,True,
2026-05-28 11:58:48,BINGX,TRUMP/USDT:USDT,1.5221,True,
2026-05-28 11:59:22,BINGX,ETH/USDT:USDT,1.5923,True,
2026-05-28 11:59:24,BINGX,NEAR/USDT:USDT,1.5348,True,
2026-05-28 11:59:31,BINGX,AKT/USDT:USDT,1.8745,True,
2026-05-28 11:59:33,BINGX,ATH/USDT:USDT,1.6864,True,
2026-05-28 12:00:16,BINGX,IP/USDT:USDT,1.537,True,
2026-05-28 12:00:22,BINGX,AVAX/USDT:USDT,1.5207,True,
2026-05-28 12:00:23,BINGX,IO/USDT:USDT,1.5098,True,
2026-05-28 12:00:58,BINGX,VIRTUAL/USDT:USDT,1.5128,True,
2026-05-28 12:01:01,BINGX,IRYS/USDT:USDT,1.5236,True,
2026-05-28 12:01:02,BINGX,XAN/USDT:USDT,1.6044,True,
2026-05-28 12:01:07,BINGX,MEGA/USDT:USDT,1.506,True,
2026-05-28 12:01:09,BINGX,GWEI/USDT:USDT,1.5293,True,
2026-05-28 12:01:11,BINGX,CYS/USDT:USDT,1.5135,True,
2026-05-28 12:01:13,BINGX,TRUST/USDT:USDT,1.5213,True,
2026-05-28 12:01:46,BINGX,VIRTUAL/USDT:USDT,1.5099,True,
2026-05-28 12:01:50,BINGX,JTO/USDT:USDT,1.549,True,
2026-05-28 12:01:55,BINGX,MEGA/USDT:USDT,1.5381,True,
2026-05-28 12:01:58,BINGX,CYS/USDT:USDT,1.5019,True,
2026-05-28 12:01:58,BINGX,0G/USDT:USDT,1.5204,True,
2026-05-28 12:02:34,BINGX,DOGE/USDT:USDT,1.505,True,
2026-05-28 12:02:37,BINGX,ADA/USDT:USDT,1.6629,True,
2026-05-28 12:02:37,BINGX,IRYS/USDT:USDT,1.5729,True,
2026-05-28 12:02:39,BINGX,FIL/USDT:USDT,1.5026,True,
2026-05-28 12:02:42,BINGX,SAND/USDT:USDT,1.5137,True,
2026-05-28 12:02:42,BINGX,MEGA/USDT:USDT,1.5347,True,
2026-05-28 12:02:47,BINGX,SOLV/USDT:USDT,1.5308,True,
2026-05-28 12:02:48,BINGX,ZAMA/USDT:USDT,1.5097,True,
2026-05-28 12:03:20,BINGX,XRP/USDT:USDT,1.5793,True,
2026-05-28 12:03:21,BINGX,SOL/USDT:USDT,1.5239,True,
2026-05-28 12:03:24,BINGX,ONG/USDT:USDT,1.524,True,
2026-05-28 12:03:25,BINGX,HIGH/USDT:USDT,1.6298,True,
2026-05-28 12:03:29,BINGX,AKT/USDT:USDT,1.5831,True,
2026-05-28 12:03:29,BINGX,SAND/USDT:USDT,1.5113,True,
2026-05-28 12:03:34,BINGX,POL/USDT:USDT,1.5297,True,
2026-05-28 12:04:06,BINGX,XRP/USDT:USDT,1.7361,True,
2026-05-28 12:04:07,BINGX,VIRTUAL/USDT:USDT,1.6078,True,
2026-05-28 12:04:09,BINGX,ONG/USDT:USDT,1.5709,True,
2026-05-28 12:04:12,BINGX,CHIP/USDT:USDT,1.5085,True,
2026-05-28 12:04:51,BINGX,BTC/USDT:USDT,1.6197,True,
2026-05-28 12:04:54,BINGX,DOGE/USDT:USDT,1.6576,True,
2026-05-28 12:04:56,BINGX,PENGU/USDT:USDT,1.5234,True,
2026-05-28 12:04:59,BINGX,NIL/USDT:USDT,1.5176,True,
2026-05-28 12:05:00,BINGX,HOME/USDT:USDT,1.5206,True,
2026-05-28 12:05:02,BINGX,TAO/USDT:USDT,1.5208,True,
2026-05-28 12:05:05,BINGX,ALLO/USDT:USDT,1.531,True,
2026-05-28 12:05:06,BINGX,0G/USDT:USDT,1.598,True,
2026-05-28 12:05:06,BINGX,LAYER/USDT:USDT,1.6267,True,
2026-05-28 12:05:39,BINGX,ALT/USDT:USDT,1.5164,True,
2026-05-28 12:05:41,BINGX,SAHARA/USDT:USDT,1.5118,True,
2026-05-28 12:05:48,MEXC,HIGH/USDT:USDT,0.1515,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 12:06:03,MEXC,XAN/USDT:USDT,15.1261,True,
2026-05-28 12:06:32,BINGX,BCH/USDT:USDT,1.5726,True,
2026-05-28 12:06:35,BINGX,SOLV/USDT:USDT,1.5326,True,
2026-05-28 12:07:16,BINGX,LAYER/USDT:USDT,1.5028,True,
2026-05-28 12:07:55,BINGX,RENDER/USDT:USDT,1.5334,True,
2026-05-28 12:08:34,BINGX,HIGH/USDT:USDT,1.5543,True,
2026-05-28 12:08:40,BINGX,BCH/USDT:USDT,1.5209,True,
2026-05-28 12:09:26,BINGX,BARD/USDT:USDT,1.524,True,
2026-05-28 12:09:58,BINGX,ICP/USDT:USDT,1.5201,True,
2026-05-28 12:10:39,BINGX,XLM/USDT:USDT,1.58,True,
2026-05-28 12:11:25,BINGX,XAN/USDT:USDT,1.5851,True,
2026-05-28 12:11:27,BINGX,HOME/USDT:USDT,1.5665,True,
2026-05-28 12:11:29,BINGX,TAO/USDT:USDT,1.5672,True,
2026-05-28 12:12:05,BINGX,ENA/USDT:USDT,1.5187,True,
2026-05-28 12:12:10,BINGX,TAO/USDT:USDT,1.5208,True,
2026-05-28 12:12:52,BINGX,PLUME/USDT:USDT,1.5661,True,
2026-05-28 12:13:32,MEXC,XAN/USDT:USDT,0.2461,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 12:13:47,MEXC,USDC/USDT:USDT,15.1005,True,
2026-05-28 12:14:12,BINGX,ALT/USDT:USDT,1.5207,True,
2026-05-28 12:14:14,BINGX,KAIA/USDT:USDT,1.5141,True,
2026-05-28 12:14:16,BINGX,INJ/USDT:USDT,1.5303,True,
2026-05-28 12:14:19,BINGX,AVAX/USDT:USDT,1.5036,True,
2026-05-28 12:14:23,BINGX,MERL/USDT:USDT,1.5308,True,
2026-05-28 12:14:55,BINGX,VIRTUAL/USDT:USDT,1.5352,True,
2026-05-28 12:16:20,BINGX,TRX/USDT:USDT,1.521,True,
2026-05-28 12:17:05,BINGX,DRIFT/USDT:USDT,1.5151,True,
2026-05-28 12:17:08,BINGX,PIEVERSE/USDT:USDT,1.5268,True,
2026-05-28 12:18:28,BINGX,ONG/USDT:USDT,1.5335,True,
2026-05-28 12:18:29,BINGX,NIL/USDT:USDT,1.5036,True,
2026-05-28 12:18:43,BINGX,MERL/USDT:USDT,1.6234,True,
2026-05-28 12:19:26,BINGX,SOLV/USDT:USDT,1.5771,True,
2026-05-28 12:19:56,BINGX,XLM/USDT:USDT,1.5853,True,
2026-05-28 12:19:59,BINGX,ADA/USDT:USDT,1.575,True,
2026-05-28 12:20:00,BINGX,FIL/USDT:USDT,1.501,True,
2026-05-28 12:20:42,BINGX,DRIFT/USDT:USDT,1.5247,True,
2026-05-28 12:20:49,BINGX,BASED/USDT:USDT,1.5112,True,
2026-05-28 12:22:04,BINGX,ICP/USDT:USDT,1.5629,True,
2026-05-28 12:22:08,BINGX,INJ/USDT:USDT,1.5106,True,
2026-05-28 12:22:12,BINGX,STORJ/USDT:USDT,1.5168,True,
2026-05-28 12:22:49,BINGX,ADA/USDT:USDT,1.5296,True,
2026-05-28 12:22:52,BINGX,WET/USDT:USDT,1.564,True,
2026-05-28 12:22:53,BINGX,TAO/USDT:USDT,1.5359,True,
2026-05-28 12:23:25,MEXC,HIGH/USDT:USDT,0.2559,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 12:23:37,BINGX,CYS/USDT:USDT,1.5226,True,
2026-05-28 12:23:40,MEXC,KAIA/USDT:USDT,15.0725,True,
2026-05-28 12:25:37,BINGX,FF/USDT:USDT,1.5372,True,
2026-05-28 12:25:38,BINGX,LINK/USDT:USDT,1.5725,True,
2026-05-28 12:25:44,BINGX,0G/USDT:USDT,1.5107,True,
2026-05-28 12:26:15,BINGX,ETH/USDT:USDT,1.5741,True,
2026-05-28 12:27:08,BINGX,LA/USDT:USDT,1.5245,True,
2026-05-28 12:27:44,BINGX,WET/USDT:USDT,1.5668,True,
2026-05-28 12:29:07,BINGX,ADA/USDT:USDT,1.5468,True,
2026-05-28 12:29:11,BINGX,SAND/USDT:USDT,1.538,True,
2026-05-28 12:29:59,BINGX,POL/USDT:USDT,1.5298,True,
2026-05-28 12:30:36,BINGX,MANTRA/USDT:USDT,1.5497,True,
2026-05-28 12:31:10,MEXC,LINK/USDT:USDT,0.2461,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 12:31:25,MEXC,IN/USDT:USDT,15.0759,True,
2026-05-28 12:32:05,BINGX,ILV/USDT:USDT,1.5813,True,
2026-05-28 12:32:41,BINGX,PENGU/USDT:USDT,1.5214,True,
2026-05-28 12:32:51,BINGX,ZAMA/USDT:USDT,1.5512,True,
2026-05-28 12:33:20,BINGX,BTC/USDT:USDT,1.6606,True,
2026-05-28 12:33:27,BINGX,BIO/USDT:USDT,1.5384,True,
2026-05-28 12:33:29,BINGX,MEGA/USDT:USDT,1.5137,True,
2026-05-28 12:33:33,BINGX,AZTEC/USDT:USDT,1.5389,True,
2026-05-28 12:34:12,BINGX,GRASS/USDT:USDT,1.5292,True,
2026-05-28 12:34:50,BINGX,FIL/USDT:USDT,1.5021,True,
2026-05-28 12:35:28,BINGX,ONDO/USDT:USDT,1.5702,True,
2026-05-28 12:35:40,BINGX,LA/USDT:USDT,1.5301,True,
2026-05-28 12:36:13,BINGX,SAHARA/USDT:USDT,1.5243,True,
2026-05-28 12:36:57,BINGX,HOME/USDT:USDT,1.5747,True,
2026-05-28 12:37:02,BINGX,STORJ/USDT:USDT,1.5703,True,
2026-05-28 12:37:05,BINGX,PROMPT/USDT:USDT,1.5285,True,
2026-05-28 12:37:34,BINGX,BTC/USDT:USDT,2.3944,True,
2026-05-28 12:37:38,BINGX,RON/USDT:USDT,1.57,True,
2026-05-28 12:37:45,BINGX,PLUME/USDT:USDT,1.7155,True,
2026-05-28 12:38:29,BINGX,BARD/USDT:USDT,1.5982,True,
2026-05-28 12:38:30,BINGX,MERL/USDT:USDT,1.5664,True,
2026-05-28 12:39:05,BINGX,HOME/USDT:USDT,1.5233,True,
2026-05-28 12:39:50,BINGX,TRX/USDT:USDT,1.541,True,
2026-05-28 12:39:58,BINGX,ALLO/USDT:USDT,1.5255,True,
2026-05-28 12:40:47,MEXC,PENGU/USDT:USDT,0.2554,False,"mexc {""success"":false,""code"":510,""message"":""Requests are too frequent, please try again later""}"
2026-05-28 12:41:03,MEXC,SAHARA/USDT:USDT,15.1031,True,
